n,k,alpha,rule,draws,avg_coord_width_mean,avg_coord_width_median,max_coord_width_mean,max_coord_width_median,mean_linear_width_mean,mean_linear_width_median,mean_skewed_width_mean,mean_skewed_width_median,tie_rate,payment_probability_mean,payment_probability_median
20,2,0.1,Manhattan distance,5000,0.03810566516817764,0.034063671075154345,0.0381056651681777,0.0340636710751544,0.038105665168177726,0.0340636710751544,0.038105665168177726,0.0340636710751544,0.0,nan,nan
20,2,0.1,Quadratic distance,5000,0.03235500000000001,0.025000000000000012,0.032355000000000016,0.025000000000000022,0.032354999999999995,0.025000000000000022,0.032354999999999995,0.025000000000000022,0.0,nan,nan
20,2,0.3,Discrete metric,5000,0.04761904761904763,0.047619047619047644,0.04761904761904765,0.04761904761904767,0.04761904761904763,0.047619047619047616,0.04761904761904763,0.047619047619047616,0.0,0.5079320529650381,0.36440009498660186
20,2,0.3,Manhattan distance,5000,0.04278400977744726,0.0484459889280075,0.04278400977744729,0.048445988928007555,0.04278400977744734,0.048445988928007666,0.04278400977744734,0.048445988928007666,0.0,nan,nan
20,2,0.3,Quadratic distance,5000,0.04050999999999999,0.04999999999999996,0.040510000000000004,0.04999999999999999,0.04051,0.04999999999999993,0.04051,0.04999999999999993,0.0,nan,nan
20,2,1.0,Discrete metric,5000,0.04761904761904762,0.047619047619047644,0.047619047619047644,0.04761904761904767,0.04761904761904762,0.047619047619047616,0.04761904761904762,0.047619047619047616,0.0,0.2582863969782623,0.20195852612206755
20,2,1.0,Manhattan distance,5000,0.048074870301298575,0.049136975824687346,0.04807487030129861,0.049136975824687346,0.04807487030129867,0.049136975824687346,0.04807487030129867,0.049136975824687346,0.0,nan,nan
20,2,1.0,Quadratic distance,5000,0.04880999999999997,0.04999999999999996,0.04880999999999999,0.04999999999999999,0.04881,0.04999999999999999,0.04881,0.04999999999999999,0.0,nan,nan
20,2,3.0,Discrete metric,5000,0.04761904761904762,0.047619047619047644,0.047619047619047644,0.04761904761904767,0.04761904761904762,0.047619047619047616,0.04761904761904762,0.047619047619047616,0.0,0.19337331242890451,0.1830553388409071
20,2,3.0,Manhattan distance,5000,0.04912726601556666,0.04915329797614326,0.049127266015566703,0.04915329797614332,0.04912726601556675,0.04915329797614343,0.04912726601556675,0.04915329797614343,0.0,nan,nan
20,2,3.0,Quadratic distance,5000,0.049994999999999956,0.04999999999999996,0.049994999999999984,0.04999999999999999,0.04999499999999999,0.04999999999999999,0.04999499999999999,0.04999999999999999,0.0,nan,nan
20,2,10.0,Discrete metric,5000,0.04761904761904762,0.047619047619047644,0.047619047619047644,0.04761904761904767,0.04761904761904762,0.047619047619047616,0.04761904761904762,0.047619047619047616,0.0,0.17947438419878578,0.17700384968792332
20,2,10.0,Manhattan distance,5000,0.049155389803010416,0.04915672785338909,0.049155389803010464,0.049156727853389204,0.04915538980301045,0.04915672785338898,0.04915538980301045,0.04915672785338898,0.0,nan,nan
20,2,10.0,Quadratic distance,5000,0.04999999999999996,0.04999999999999996,0.049999999999999975,0.04999999999999999,0.049999999999999996,0.04999999999999999,0.049999999999999996,0.04999999999999999,0.0,nan,nan
20,3,0.1,Discrete metric,5000,0.06204906204906205,0.062049062049062055,0.08676883116883118,0.09090909090909094,0.05951147186147184,0.06277056277056278,0.06165454545454543,0.04761904761904762,0.0,0.5832205686681132,0.5942915565595426
20,3,0.1,Manhattan distance,5000,0.04649576542469363,0.038453003182073266,0.055030255419909864,0.047231667395911,0.04057506717241287,0.03542298927382792,0.0462853732968524,0.04722757398747568,0.0,nan,nan
20,3,0.1,Quadratic distance,5000,0.040269999999999986,0.049999999999999954,0.046543333333333325,0.05833333333333329,0.03393749999999997,0.03749999999999987,0.04013000000000002,0.03333333333333344,0.0,nan,nan
20,3,0.3,Discrete metric,5000,0.06204906204906205,0.06204906204906204,0.0817021645021645,0.08225108225108224,0.05761580086580085,0.05735930735930733,0.06214199134199132,0.05627705627705626,0.0,0.26534949383012196,0.17805055044411155
20,3,0.3,Manhattan distance,5000,0.0550019527279944,0.05449322025409942,0.0622294732993161,0.06367153056974029,0.04612288039431091,0.046494443257357965,0.05509468383754312,0.062242997586682725,0.0,nan,nan
20,3,0.3,Quadratic distance,5000,0.052878888888888864,0.04999999999999997,0.05786166666666668,0.05833333333333335,0.04240249999999999,0.04999999999999982,0.053006666666666674,0.05833333333333335,0.0,nan,nan
20,3,1.0,Discrete metric,5000,0.06204906204906205,0.06204906204906204,0.0749965367965368,0.07359307359307365,0.05430779220779218,0.05303030303030304,0.06217229437229436,0.06060606060606061,0.0,0.08180256462285132,0.059911399323420614
20,3,1.0,Manhattan distance,5000,0.06299404701623659,0.06513454117360014,0.06702270726921922,0.06781016206707902,0.050176658066878335,0.050194129204858995,0.06307659880254853,0.06487995620654197,0.0,nan,nan
20,3,1.0,Quadratic distance,5000,0.06423888888888887,0.06666666666666664,0.06542500000000002,0.06666666666666668,0.04878500000000001,0.04999999999999999,0.06424333333333333,0.06666666666666665,0.0,nan,nan
20,3,3.0,Discrete metric,5000,0.06204906204906205,0.06204906204906204,0.06988571428571429,0.0692640692640693,0.05159761904761904,0.05086580086580089,0.06208701298701296,0.06060606060606061,0.0,0.048068521309183036,0.04462172190529436
20,3,3.0,Manhattan distance,5000,0.06518523731247523,0.06532091749397528,0.06720230064254212,0.06715383275797482,0.05044566662977702,0.050180553837129604,0.0651842169883479,0.06563957708915402,0.0,nan,nan
20,3,3.0,Quadratic distance,5000,0.06659333333333332,0.06666666666666667,0.06663000000000002,0.06666666666666668,0.049962500000000014,0.050000000000000044,0.06659999999999999,0.06666666666666665,0.0,nan,nan
20,3,10.0,Discrete metric,5000,0.062049062049062034,0.06204906204906203,0.06624502164502162,0.0649350649350649,0.04943073593073591,0.04870129870129869,0.06201601731601729,0.0627705627705627,0.0,0.041295583396389474,0.0406709876822918
20,3,10.0,Manhattan distance,5000,0.06535898764865389,0.06537174730550543,0.06643338597253814,0.0662122722314642,0.04983545803864874,0.04976303902339102,0.06533193568640261,0.06558021865681385,0.0,nan,nan
20,3,10.0,Quadratic distance,5000,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666671,0.049999999999999996,0.050000000000000044,0.06666666666666665,0.06666666666666662,0.0,nan,nan
20,5,0.1,Discrete metric,5000,0.07142857142857142,0.07142857142857142,0.14624166666666666,0.15476190476190477,0.08110802630340672,0.07712215320910965,0.07133690476190477,0.047619047619047616,0.0,0.3509693064722516,0.21056955321841436
20,5,0.1,Manhattan distance,5000,0.0527357039419313,0.054336861290313496,0.07823918975389303,0.08274274245781654,0.05249390998244669,0.05448535003990296,0.052637632714545045,0.03821846035271337,0.0,nan,nan
20,5,0.1,Quadratic distance,5000,0.046097799999999994,0.045999999999999985,0.06152016666666668,0.06500000000000002,0.044944583333333316,0.04375000000000007,0.04595466666666667,0.03749999999999998,0.0,nan,nan
20,5,0.3,Discrete metric,5000,0.07142857142857142,0.07142857142857142,0.12715,0.125,0.07690963085827215,0.07361660079051391,0.07149166666666666,0.053571428571428575,0.0,0.08815631982569747,0.04519300224806512
20,5,0.3,Manhattan distance,5000,0.06317456463982252,0.06332185910725338,0.0857715003737705,0.08707822688748612,0.06265141036677528,0.06369342027902297,0.06340647432004914,0.06959087455539437,0.0,nan,nan
20,5,0.3,Quadratic distance,5000,0.0612314,0.059,0.07302016666666668,0.07333333333333336,0.059358749999999995,0.06249999999999989,0.06161366666666668,0.0733333333333333,0.0,nan,nan
20,5,1.0,Discrete metric,5000,0.0714285714285714,0.07142857142857142,0.10488690476190475,0.10119047619047616,0.0723973014304536,0.07114624505928852,0.07159166666666666,0.06547619047619047,0.0,0.011715692073617242,0.008361156737943375
20,5,1.0,Manhattan distance,5000,0.07319367195824303,0.07612210312299364,0.08725138180131461,0.08732412256369104,0.07124547623704071,0.0733193901701204,0.07336357076193256,0.07684137403154911,0.0,nan,nan
20,5,1.0,Quadratic distance,5000,0.07528759999999997,0.07999999999999999,0.07874433333333336,0.08000000000000002,0.07137125000000001,0.07499999999999996,0.07538616666666667,0.07999999999999996,0.0,nan,nan
20,5,3.0,Discrete metric,5000,0.0714285714285714,0.07142857142857142,0.09107261904761901,0.08928571428571425,0.07010473602484471,0.0691699604743084,0.07167380952380951,0.0714285714285714,0.0,0.004489439602134591,0.004115291633964067
20,5,3.0,Manhattan distance,5000,0.07713007985353643,0.07748093451716338,0.08490114224852591,0.08490018162937907,0.07395867297051614,0.07383742312484176,0.07723227057938262,0.07818693516811992,0.0,nan,nan
20,5,3.0,Quadratic distance,5000,0.07975799999999997,0.07999999999999999,0.07993950000000001,0.08000000000000002,0.07482125,0.07500000000000001,0.0797745,0.07999999999999999,0.0,nan,nan
20,5,10.0,Discrete metric,5000,0.0714285714285714,0.07142857142857142,0.08210952380952377,0.08333333333333331,0.06888084886128365,0.06818181818181834,0.07141666666666666,0.0714285714285714,0.0,0.0033801151322543233,0.00331746446256903
20,5,10.0,Manhattan distance,5000,0.07768173453956163,0.07771990050400483,0.08198810088639494,0.08264975726710322,0.07386987912473521,0.07365207507855182,0.07764519342806074,0.07803660897339126,0.0,nan,nan
20,5,10.0,Quadratic distance,5000,0.07999999999999997,0.07999999999999999,0.08,0.08,0.07500000000000002,0.07500000000000001,0.08,0.07999999999999999,0.0,nan,nan
20,10,0.1,Discrete metric,5000,0.07389162561576355,0.07389162561576354,0.23197898193760266,0.2315270935960591,0.1259068768418913,0.11984392419175016,0.0733136288998358,0.047619047619047616,0.0,0.11865259809931013,0.04614257954385641
20,10,0.1,Manhattan distance,5000,0.056235743729022736,0.05684059221797526,0.11186166317813873,0.11433249097413345,0.08262991487535948,0.08470603822711487,0.056079421672256456,0.03911752072420649,0.0,nan,nan
20,10,0.1,Quadratic distance,5000,0.0508033496031746,0.049749999999999996,0.07699397619047621,0.07833333333333337,0.07063785141093475,0.07074074074074055,0.05070629365079365,0.039999999999999994,0.0,nan,nan
20,10,0.3,Discrete metric,5000,0.07389162561576355,0.07389162561576354,0.18226338259441707,0.17898193760262726,0.1197299486251805,0.11518518518518528,0.07302725779967159,0.04761904761904762,0.0,0.009513036086381139,0.003375563665138466
20,10,0.3,Manhattan distance,5000,0.06634155791672015,0.06656545098575042,0.11380451553599694,0.1143640081355875,0.10087984811443261,0.10152430780773244,0.06617192066458145,0.07073656348289997,0.0,nan,nan
20,10,0.3,Quadratic distance,5000,0.06524414166666667,0.06333333333333332,0.08510344047619048,0.08500000000000002,0.09730649691358025,0.09814814814814837,0.06520135714285713,0.08249999999999999,0.0,nan,nan
20,10,1.0,Discrete metric,5000,0.07389162561576355,0.07389162561576354,0.1362390804597701,0.1264367816091954,0.11528453601935727,0.11379629629629626,0.07422791461412151,0.06075533661740558,0.0,0.00031904821260075097,0.0001901282128414184
20,10,1.0,Manhattan distance,5000,0.07669895512827267,0.07773018632652506,0.10765720564391026,0.1077897283274385,0.11793500101000268,0.11877261272548778,0.07671585046047776,0.07556034960924629,0.0,nan,nan
20,10,1.0,Quadratic distance,5000,0.07994715555555555,0.07988888888888888,0.08865795238095238,0.08875,0.12291515520282187,0.12422839506172813,0.0798318888888889,0.08875,0.0,nan,nan
20,10,3.0,Discrete metric,5000,0.07389162561576355,0.07389162561576354,0.10868965517241377,0.10016420361247946,0.11323971918741486,0.11277777777777781,0.07428834154351395,0.07389162561576354,0.0,4.8607096859345066e-05,4.2361719459186695e-05
20,10,3.0,Manhattan distance,5000,0.08295675537671542,0.0843939832966922,0.10082007139666653,0.10047072969335447,0.12796147288348983,0.1299929229139706,0.08313417806304325,0.08587654594909089,0.0,nan,nan
20,10,3.0,Quadratic distance,5000,0.08813079444444442,0.09,0.08978751190476189,0.09,0.1359915850970018,0.13888888888888884,0.08805492857142858,0.09,0.0,nan,nan
20,10,10.0,Discrete metric,5000,0.07389162561576355,0.07389162561576354,0.09175172413793103,0.0870279146141215,0.11221813452248235,0.11203703703703705,0.07375500821018062,0.07389162561576353,0.0,2.5161100874850074e-05,2.4652873886838097e-05
20,10,10.0,Manhattan distance,5000,0.08502764533515637,0.08509794951047071,0.09484834170071124,0.09376953873111216,0.13115879150441065,0.13122981305186876,0.08498400195424934,0.08587654594909089,0.0,nan,nan
20,10,10.0,Quadratic distance,5000,0.08998499999999997,0.09,0.0899983333333333,0.09,0.13886635802469136,0.1388888888888889,0.08998944444444448,0.09000000000000004,0.0,nan,nan
50,2,0.1,Discrete metric,5000,0.019607843137254912,0.019607843137254923,0.019607843137254933,0.019607843137254943,0.01960784313725492,0.0196078431372549,0.01960784313725492,0.0196078431372549,0.0,0.6934881632580937,0.95449195940486
50,2,0.1,Manhattan distance,5000,0.01582986700126425,0.013767295506640798,0.01582986700126426,0.013767295506640798,0.015829867001264278,0.013767295506640798,0.015829867001264278,0.013767295506640798,0.0,nan,nan
50,2,0.1,Quadratic distance,5000,0.013630000000000001,0.010000000000000005,0.013630000000000012,0.010000000000000009,0.013630000000000001,0.010000000000000009,0.013630000000000001,0.010000000000000009,0.0,nan,nan
50,2,0.3,Discrete metric,5000,0.019607843137254905,0.019607843137254923,0.01960784313725493,0.019607843137254943,0.01960784313725491,0.0196078431372549,0.01960784313725491,0.0196078431372549,0.0,0.39782756178050693,0.22338189349454146
50,2,0.3,Manhattan distance,5000,0.017962342300685025,0.01982748502817344,0.01796234230068504,0.01982748502817344,0.01796234230068508,0.01982748502817344,0.01796234230068508,0.01982748502817344,0.0,nan,nan
50,2,0.3,Quadratic distance,5000,0.017227999999999993,0.01999999999999999,0.01722800000000001,0.020000000000000018,0.017228,0.019999999999999983,0.017228,0.019999999999999983,0.0,nan,nan
50,2,1.0,Discrete metric,5000,0.0196078431372549,0.019607843137254916,0.019607843137254926,0.019607843137254943,0.0196078431372549,0.019607843137254895,0.0196078431372549,0.019607843137254895,0.0,0.16917521701175875,0.12939124942169908
50,2,1.0,Manhattan distance,5000,0.019680123863965737,0.019864461486159113,0.019680123863965754,0.01986446148615917,0.019680123863965802,0.019864461486158946,0.019680123863965802,0.019864461486158946,0.0,nan,nan
50,2,1.0,Quadratic distance,5000,0.019801999999999983,0.01999999999999999,0.01980200000000001,0.020000000000000018,0.019802,0.020000000000000018,0.019802,0.020000000000000018,0.0,nan,nan
50,2,3.0,Discrete metric,5000,0.0196078431372549,0.019607843137254916,0.01960784313725493,0.019607843137254943,0.0196078431372549,0.019607843137254888,0.0196078431372549,0.019607843137254888,0.0,0.12334940625754916,0.11662263157648435
50,2,3.0,Manhattan distance,5000,0.019864379995524997,0.01986582212740906,0.019864379995525015,0.01986582212740906,0.01986437999552506,0.01986582212740906,0.01986437999552506,0.01986582212740906,0.0,nan,nan
50,2,3.0,Quadratic distance,5000,0.019999999999999983,0.01999999999999999,0.02000000000000001,0.020000000000000018,0.02,0.020000000000000018,0.02,0.020000000000000018,0.0,nan,nan
50,2,10.0,Discrete metric,5000,0.0196078431372549,0.019607843137254916,0.019607843137254923,0.019607843137254943,0.0196078431372549,0.019607843137254888,0.0196078431372549,0.019607843137254888,0.0,0.1148840524308181,0.11329166714261278
50,2,10.0,Manhattan distance,5000,0.01986592153797871,0.019866054436961877,0.019865921537978726,0.019866054436961877,0.01986592153797877,0.019866054436961877,0.01986592153797877,0.019866054436961877,0.0,nan,nan
50,2,10.0,Quadratic distance,5000,0.019999999999999983,0.01999999999999999,0.02000000000000001,0.020000000000000018,0.02,0.020000000000000018,0.02,0.020000000000000018,0.0,nan,nan
50,3,0.1,Discrete metric,5000,0.025892408245349417,0.025892408245349413,0.03655535444947208,0.038084464555052766,0.02497171945701357,0.026583710407239725,0.025631900452488674,0.019984917043740575,0.0,0.4973983805165213,0.3515765857821195
50,3,0.1,Manhattan distance,5000,0.01954317556685182,0.02146984348540093,0.023005731808436184,0.025186986829425217,0.017022277215925224,0.01792739022138512,0.01951604903749823,0.01910378698487991,0.0,nan,nan
50,3,0.1,Quadratic distance,5000,0.017042666666666654,0.019999999999999962,0.019517999999999994,0.023333333333333317,0.014270000000000005,0.014999999999999958,0.017037333333333328,0.013333333333333329,0.0,nan,nan
50,3,0.3,Discrete metric,5000,0.025892408245349417,0.025892408245349413,0.0343337858220211,0.03469079939668174,0.024079675716440416,0.023944193061840147,0.026049396681749607,0.02337858220211167,0.0,0.1769230300626204,0.10235054844170223
50,3,0.3,Manhattan distance,5000,0.02324651814208477,0.02217715965808346,0.026011032687402326,0.02607757717672099,0.019388310052038192,0.019901380499580124,0.023368783427643012,0.025726669228996024,0.0,nan,nan
50,3,0.3,Quadratic distance,5000,0.022412888888888875,0.020000000000000007,0.02406200000000001,0.023333333333333373,0.017691000000000005,0.019999999999999907,0.022501999999999998,0.023333333333333428,0.0,nan,nan
50,3,1.0,Discrete metric,5000,0.025892408245349417,0.025892408245349424,0.031237481146304667,0.03092006033182504,0.022606297134238305,0.022247360482654466,0.02599140271493212,0.025263951734539936,0.0,0.03554427620082576,0.02423790178050198
50,3,1.0,Manhattan distance,5000,0.026049753357868122,0.026432828130801944,0.027447422481676937,0.027552259552958702,0.020619908618404834,0.020444176630160737,0.02609495736712642,0.026661837622874107,0.0,nan,nan
50,3,1.0,Quadratic distance,5000,0.02625555555555555,0.026666666666666658,0.026460000000000025,0.0266666666666667,0.019782000000000004,0.020000000000000018,0.026260000000000002,0.026666666666666672,0.0,nan,nan
50,3,3.0,Discrete metric,5000,0.025892408245349417,0.025892408245349424,0.029142911010558065,0.028657616892910964,0.021449622926093512,0.021116138763197623,0.02582745098039216,0.025641025641025605,0.0,0.01988339972504486,0.0183578663185449
50,3,3.0,Manhattan distance,5000,0.026447342296199525,0.026457190896925147,0.027210459754765087,0.02719746327748762,0.020419958540942158,0.020287847746683157,0.026422937798264632,0.026578110925466025,0.0,nan,nan
50,3,3.0,Quadratic distance,5000,0.02666400000000001,0.026666666666666675,0.02666533333333337,0.0266666666666667,0.01999800000000001,0.020000000000000018,0.02666133333333332,0.026666666666666672,0.0,nan,nan
50,3,10.0,Discrete metric,5000,0.025892408245349417,0.025892408245349424,0.027684464555052784,0.02752639517345401,0.020575904977375565,0.020361990950226283,0.025886877828054305,0.025641025641025772,0.0,0.017078817571086393,0.016799760778737183
50,3,10.0,Manhattan distance,5000,0.026461454748427034,0.02646254915212894,0.02688921036073707,0.026855071888666315,0.020154401060900523,0.020100600757713527,0.026449624282023496,0.02649752437965114,0.0,nan,nan
50,3,10.0,Quadratic distance,5000,0.026666666666666693,0.02666666666666669,0.026666666666666713,0.026666666666666727,0.020000000000000007,0.020000000000000018,0.02666666666666665,0.026666666666666672,0.0,nan,nan
50,5,0.1,Discrete metric,5000,0.030501089324618737,0.030501089324618737,0.06452657952069715,0.06753812636165579,0.035255171959930554,0.03320384757676653,0.03062374727668845,0.0196078431372549,0.0,0.2586501552582737,0.11942105945032251
50,5,0.1,Manhattan distance,5000,0.022561860595282326,0.022728459411385925,0.03336899471573743,0.03519872969357718,0.02268413122828913,0.023827701215934027,0.022637970028082894,0.01543201383290238,0.0,nan,nan
50,5,0.1,Quadratic distance,5000,0.019730239999999996,0.018400000000000007,0.025746466666666686,0.026000000000000023,0.019249333333333334,0.019999999999999907,0.019784666666666666,0.015000000000000013,0.0,nan,nan
50,5,0.3,Discrete metric,5000,0.030501089324618737,0.030501089324618737,0.05505729847494554,0.05446623093681924,0.0330346096534082,0.031658200290275745,0.030406318082788663,0.023965141612200425,0.0,0.036597812804507274,0.012289277785583148
50,5,0.3,Manhattan distance,5000,0.027289684347534017,0.028421146196923763,0.03639070470301776,0.03653853467068402,0.02712552585898273,0.027616484409330067,0.02723941432331495,0.02972210600957792,0.0,nan,nan
50,5,0.3,Quadratic distance,5000,0.0264592,0.02799999999999999,0.03013493333333335,0.031000000000000003,0.025467500000000007,0.025000000000000355,0.026434533333333333,0.030999999999999917,0.0,nan,nan
50,5,1.0,Discrete metric,5000,0.030501089324618744,0.030501089324618747,0.045227886710239654,0.04357298474945537,0.031033900841420266,0.030478955007256947,0.03057755991285403,0.02832244008714596,0.0,0.002378655914806369,0.0014454892067950025
50,5,1.0,Manhattan distance,5000,0.030831815946029087,0.031441412406674016,0.0361551692872455,0.03620022789947602,0.029936105583034868,0.030132867192392054,0.03081903021572183,0.03159079802137221,0.0,nan,nan
50,5,1.0,Quadratic distance,5000,0.031230479999999988,0.03199999999999999,0.031802066666666684,0.032,0.029415000000000004,0.03,0.03125,0.031999999999999994,0.0,nan,nan
50,5,3.0,Discrete metric,5000,0.03050108932461875,0.030501089324618747,0.03883485838779957,0.03812636165577343,0.02994904605044727,0.029753265602322165,0.030479302832244013,0.02941176470588236,0.0,0.0007874589195760944,0.0007111614578416084
50,5,3.0,Manhattan distance,5000,0.031594815516617705,0.03162343916680539,0.034538220057976195,0.03446688832675404,0.030204076589079663,0.030117277657510516,0.03156411206179039,0.031768688071709184,0.0,nan,nan
50,5,3.0,Quadratic distance,5000,0.03199119999999999,0.031999999999999994,0.03199780000000002,0.03200000000000003,0.029996,0.030000000000000027,0.0319948,0.032,0.0,nan,nan
50,5,10.0,Discrete metric,5000,0.03050108932461875,0.030501089324618747,0.034929629629629644,0.034858387799564294,0.029355152394775035,0.02920899854862119,0.030547058823529413,0.03050108932461873,0.0,0.0005900899617191919,0.0005791513895036051
50,5,10.0,Manhattan distance,5000,0.03164632668213143,0.03164854001483972,0.033263162998892516,0.03326147721345718,0.029987666336962746,0.02992563215325128,0.03165620282412218,0.03172994522271222,0.0,nan,nan
50,5,10.0,Quadratic distance,5000,0.031999999999999994,0.031999999999999994,0.032000000000000015,0.032,0.03,0.030000000000000027,0.03200000000000001,0.032,0.0,nan,nan
50,10,0.1,Discrete metric,5000,0.03290129611166501,0.032901296111665,0.10988368228647391,0.10734463276836159,0.05772868855332746,0.054357592093441154,0.032518976404120964,0.0196078431372549,0.0,0.05155292235897882,0.01181442632890298
50,10,0.1,Manhattan distance,5000,0.02466051855936094,0.02516322849274686,0.04975060024194211,0.05060402978135792,0.037809051302717736,0.038532453633254415,0.024540069782042245,0.015522209129206876,0.0,nan,nan
50,10,0.1,Quadratic distance,5000,0.022129353333333334,0.022799999999999997,0.032108119047619066,0.03300000000000003,0.03155700599647267,0.031682539682539645,0.02199162222222222,0.016666666666666656,0.0,nan,nan
50,10,0.3,Discrete metric,5000,0.03290129611166501,0.032901296111665,0.08430814223994683,0.08075772681954135,0.054415696091326876,0.05246913580246915,0.03298318378198737,0.022266533732136922,0.0,0.0014109466776794596,0.0002496937041544
50,10,0.3,Manhattan distance,5000,0.02927508085328508,0.029251267831679986,0.049453543276404624,0.04982780620912791,0.04547635704137149,0.045749638457611236,0.029222432742157876,0.028342643371732534,0.0,nan,nan
50,10,0.3,Quadratic distance,5000,0.028556201111111113,0.02765714285714287,0.034750242857142885,0.034666666666666734,0.04329179012345679,0.04358024691358042,0.0285678,0.03466666666666665,0.0,nan,nan
50,10,1.0,Discrete metric,5000,0.03290129611166501,0.032901296111665,0.061055766035227645,0.05948820206048522,0.051957946745967105,0.05114104002992881,0.03312090395480226,0.03024260551678297,0.0,1.1051305207312787e-05,4.977636472684571e-06
50,10,1.0,Manhattan distance,5000,0.03351206829400125,0.03366609444843323,0.04546555158100051,0.04526341121693067,0.051863823321655025,0.05218396611612408,0.033694192029824065,0.03455429368076096,0.0,nan,nan
50,10,1.0,Quadratic distance,5000,0.03426729904761905,0.03400000000000001,0.03579193174603176,0.0357777777777778,0.05286790035273369,0.05370370370370375,0.03441208253968254,0.03577777777777778,0.0,nan,nan
50,10,3.0,Discrete metric,5000,0.03290129611166501,0.032901296111665,0.048383383183781985,0.046194749086075126,0.05099795802886943,0.05069210624766174,0.03309006314390163,0.03290129611166499,0.0,1.095159956600175e-06,9.396689352078299e-07
50,10,3.0,Manhattan distance,5000,0.03507873042347621,0.03516011193496126,0.041727045080063516,0.04152724338156877,0.05415162038000044,0.05428979498740211,0.035173526843760225,0.035557625688233174,0.0,nan,nan
50,10,3.0,Quadratic distance,5000,0.03593079999999999,0.036,0.03599231111111112,0.036000000000000004,0.05545370370370372,0.05555555555555558,0.035949644444444456,0.036000000000000004,0.0,nan,nan
50,10,10.0,Discrete metric,5000,0.03290129611166501,0.032901296111665,0.04083057494184114,0.04087736789631108,0.050618392923948485,0.05050505050505055,0.03275932203389831,0.03290129611166501,0.0,5.729520261229848e-07,5.604015959382642e-07
50,10,10.0,Manhattan distance,5000,0.03526511208119432,0.03526903498000503,0.03883013753915215,0.039060558749203,0.054415935547061416,0.05442466104219751,0.03518038272077428,0.03543296976093835,0.0,nan,nan
50,10,10.0,Quadratic distance,5000,0.036,0.036,0.03600000000000001,0.036000000000000004,0.055555555555555566,0.05555555555555558,0.036000000000000025,0.03600000000000001,0.0,nan,nan
